id,name,label
node_005685,ServiceProvider,CodeStructure
node_005686,Services Adapter,DesignPattern
node_005687,Services Layer,CodeStructure
node_005688,Session,CodeStructure
node_005689,Session EJB,DDDConcept
node_005690,Session Facade,CodeStructure
node_005691,Session Management,CodeStructure
node_005692,Session Management,DesignPattern
node_005693,Session Management,QualityAttribute
node_005694,Session Management Class,CodeStructure
node_005695,Session Router,CodeStructure
node_005696,SessionController,CodeStructure
node_005697,SessionFactory,CodeStructure
node_005698,SessionMgr,CodeStructure
node_005699,SessionTransaction,CodeStructure
node_005700,Set,CodeStructure
node_005701,SetDataCmd,DDDConcept
node_005702,Seven-Layer ISO Communications Stack,ArchPattern
node_005703,Shadow Mode,DesignPattern
node_005704,Shall not requirements,QualityAttribute
node_005705,Shallow Module,CodeStructure
node_005706,Shallow Modules,CodeStructure
node_005707,Shape,CodeStructure
node_005708,Sharding,ArchPattern
node_005709,Sharding,CodeStructure
node_005710,Sharding,DesignPrinciple
node_005711,Shared Cache,DesignPattern
node_005712,Shared Code,CodeStructure
node_005713,Shared Data Service,ArchPattern
node_005714,Shared Database Integration Style,ArchPattern
node_005715,Shared Domain,CodeStructure
node_005716,Shared Functionality,CodeStructure
node_005717,Shared Kernel,DDDConcept
node_005718,Shared Libraries,CodeStructure
node_005719,Shared Library,CodeStructure
node_005720,Shared Library Technique,ArchPattern
node_005721,Shared Memory Interface,CodeStructure
node_005722,Shared Service,CodeStructure
node_005723,Shared-Data Pattern,ArchPattern
node_005724,Shared-Memory Linked List Package,CodeStructure
node_005725,Shared-Nothing Architecture,ArchPattern
node_005726,Sheet,CodeStructure
node_005727,Shell Function,CodeStructure
node_005728,Shopping Cart Capability,CodeStructure
node_005729,Shopping Cart Feature,CodeStructure
node_005730,Shopping Cart REST,CodeStructure
node_005731,Shopping Cart Store,CodeStructure
node_005732,Short Transactions,DDDConcept
node_005733,Short-Order Cook,CodeStructure
node_005734,Shotgun Surgery,DesignPrinciple
node_005735,Should Have Requirements,QualityAttribute
node_005736,Shunting Mechanism,DesignPattern
node_005737,Side-Effect-Free Function,DesignPrinciple
node_005738,Sidecar,CodeStructure
node_005739,Sidecar Component,CodeStructure
node_005740,Sidecar Pattern,ArchPattern
node_005741,Sidecar Pattern,DesignPattern
node_005742,Signal Handlers,DesignPattern
node_005743,Signature-Based Connector,DesignPattern
node_005744,Silver Toolbox,CodeStructure
node_005745,SimEquipment,CodeStructure
node_005746,SimUDuck App,CodeStructure
node_005747,Simple Data Structure,CodeStructure
node_005748,Simple Event Processing (SEP),DesignPattern
node_005749,Simple Factory,DesignPattern
node_005750,Simple Index Protocol,ArchPattern
node_005751,Simple Object Access Protocol (SOAP),ArchPattern
node_005752,SimpleCommand,DesignPattern
node_005753,SimpleCompositor,CodeStructure
node_005754,SimpleCompositor,DesignPattern
node_005755,SimpleComputerStore,CodeStructure
node_005756,SimpleGraph Class,CodeStructure
node_005757,SimplePizzaFactory,CodeStructure
node_005758,SimplePizzaFactory,DesignPattern
node_005759,SimplePresence Interface,CodeStructure
node_005760,SimpleProductList,CodeStructure
node_005761,SimpleRemoteControl,CodeStructure
node_005762,SimpleStoreProductIterator,CodeStructure
node_005763,SimpleStrategy,DesignPattern
node_005764,Simplicity,DesignPrinciple
node_005765,Simplicity,QualityAttribute
node_005766,Simplicity in Design,DesignPrinciple
node_005767,Simplifier,DesignPattern
node_005768,SimulatedGps,CodeStructure
node_005769,Simulation,DDDConcept
node_005770,Simulation Component,CodeStructure
node_005771,Simulation Package,CodeStructure
node_005772,Simulation Testing,CodeStructure
node_005773,Single API Layer,CodeStructure
node_005774,Single Aggregate Model,DDDConcept
node_005775,Single Dot Rule,DesignPrinciple
node_005776,Single Focus Screen,DesignPrinciple
node_005777,Single Installation Format,QualityAttribute
node_005778,Single Ownership,DDDConcept
node_005779,Single Point of Failure (SPOF),QualityAttribute
node_005780,Single Responsibility,DesignPrinciple
node_005781,Single Responsibility Class,CodeStructure
node_005782,Single Responsibility Principle,DesignPrinciple
node_005783,Single Responsibility Principle (SRP),DesignPrinciple
node_005784,Single Stepping Command,DesignPattern
node_005785,Single-Player Mode,DesignPattern
node_005786,Single-Processor System,ArchPattern
node_005787,Single-Purpose Service,ArchPattern
node_005788,Single-Purpose Utilities,DesignPattern
node_005789,Single-Stepping Algorithm,DesignPattern
node_005790,Single-Stepping Loop,DesignPattern
node_005791,Singleton,DesignPattern
node_005792,Singleton Bundle,DesignPattern
node_005793,Singleton Class,CodeStructure
node_005794,Singleton Design Pattern,DesignPattern
node_005795,Singleton Pattern,DesignPattern
node_005796,Sink,CodeStructure
node_005797,Site Reliability Engineering (SRE),ArchPattern
node_005798,Size Scalability,QualityAttribute
node_005799,Sizer,DesignPattern
node_005800,Skeleton,CodeStructure
node_005801,Skeleton Object,CodeStructure
node_005802,Sketchpad,DesignPattern
node_005803,Skill,DDDConcept
node_005804,Skill Entity,DDDConcept
node_005805,SkipList,CodeStructure
node_005806,Slide Statements,DesignPattern
node_005807,Small Functions,DesignPrinciple
node_005808,Small Interfaces Principle,DesignPrinciple
node_005809,Smalltalk,CodeStructure
node_005810,Smart Pointers,DesignPattern
node_005811,Smart Reference,DesignPattern
node_005812,Smart Reference Proxy,DesignPattern
node_005813,Smart UI Anti-Pattern,DesignPattern
node_005814,Smoke Testing,DesignPattern
node_005815,Smoke Testing,QualityAttribute
node_005816,SmsHandler,CodeStructure
node_005817,Snapshot,DDDConcept
node_005818,SnowFlock Local Daemon (SFLD),CodeStructure
node_005819,Social Networking Subsystem,CodeStructure
node_005820,SocialCalc Namespace,CodeStructure
node_005821,SocialCalc.Callbacks.expand_wiki,CodeStructure
node_005822,SocialNetworkingSubsystem,CodeStructure
node_005823,Sociotechnical Resilience,QualityAttribute
node_005824,Sociotechnical System,ArchPattern
node_005825,Sociotechnical Systems,DesignPrinciple
node_005826,Socket Listener,CodeStructure
node_005827,Soft Deletion,DesignPattern
node_005828,Soft Deletions,DesignPattern
node_005829,Software Architect,CodeStructure
node_005830,Software Architecture,ArchPattern
node_005831,Software Architecture Analysis Method (SAAM),ArchPattern
node_005832,Software Architecture Analysis Method (SAAM),DesignPattern
node_005833,Software Architecture Documentation,CodeStructure
node_005834,Software Architecture Metrics,QualityAttribute
node_005835,Software Architecture Review,ArchPattern
node_005836,Software Architecture Specification,ArchPattern
node_005837,Software Calculator,CodeStructure
node_005838,Software Classes and Methods,CodeStructure
node_005839,Software Component,CodeStructure
node_005840,Software Component Interface,CodeStructure
node_005841,Software Components,CodeStructure
node_005842,Software Configuration Management,CodeStructure
node_005843,Software Construction,CodeStructure
node_005844,Software Dependability,QualityAttribute
node_005845,Software Design Description,CodeStructure
node_005846,Software Design Document,CodeStructure
node_005847,Software Design Document (SDD),CodeStructure
node_005848,Software Design Documentation,CodeStructure
node_005849,Software Design Documentation (SDD),CodeStructure
node_005850,Software Design Management,CodeStructure
node_005851,Software Design Principles,DesignPrinciple
node_005852,Software Development Life Cycle,CodeStructure
node_005853,Software Development Life Cycle (SDLC),ArchPattern
node_005854,Software Development Process,CodeStructure
node_005855,Software Diversity,QualityAttribute
node_005856,Software Engineering Body of Knowledge (SWEBOK),CodeStructure
node_005857,Software Evolution,CodeStructure
node_005858,Software Inspections,QualityAttribute
node_005859,Software Interface,CodeStructure
node_005860,Software Interfaces,CodeStructure
node_005861,Software Libraries,CodeStructure
node_005862,Software Maintenance,QualityAttribute
node_005863,Software Maintenance Processes,CodeStructure
node_005864,Software Measurement,CodeStructure
node_005865,Software Metrics,QualityAttribute
node_005866,Software Module,CodeStructure
node_005867,Software Modules,CodeStructure
node_005868,Software Quality Assurance (SQA),CodeStructure
node_005869,Software Requirement Specification (SRS),CodeStructure
node_005870,Software Requirements,CodeStructure
node_005871,Software Requirements Specification,CodeStructure
node_005872,Software Reuse,DesignPrinciple
node_005873,Software Safety Assurance,CodeStructure
node_005874,Software Service,CodeStructure
node_005875,Software Service Pattern,DesignPattern
node_005876,Software Services,CodeStructure
node_005877,Software Testing,CodeStructure
node_005878,Software Testing,QualityAttribute
node_005879,Software Validation,CodeStructure
node_005880,Software Visualization,DesignPattern
node_005881,Software and Data Restoration,CodeStructure
node_005882,Software as a Service (SaaS),ArchPattern
node_005883,Software diversity,QualityAttribute
node_005884,Software-Controlled Decisions,DDDConcept
node_005885,SoldOutState,CodeStructure
node_005886,SoldOutState Class,CodeStructure
node_005887,SoldState,CodeStructure
node_005888,Solution Architect,ArchPattern
node_005889,SolverState,CodeStructure
node_005890,SomeArtist,CodeStructure
node_005891,Somewhat General-Purpose Interface,CodeStructure
node_005892,SonyControl,CodeStructure
node_005893,Sound Coding Practices,DesignPrinciple
node_005894,Source,CodeStructure
node_005895,Source Code File,CodeStructure
node_005896,Source Code Organization,CodeStructure
node_005897,Source Module,CodeStructure
node_005898,SourceUnit,CodeStructure
node_005899,Soy,CodeStructure
node_005900,Space Division Multiple Access (SDMA),DesignPattern
node_005901,Space-Based Architecture,ArchPattern
node_005902,Space-based Architecture,ArchPattern
node_005903,Spaghetti Code,QualityAttribute
node_005904,Special Case Handling,DesignPattern
node_005905,Special Purpose Libraries,CodeStructure
node_005906,Special-General Mixture,CodeStructure
node_005907,Special-General Mixture,DesignPrinciple
node_005908,Special-Purpose Module,CodeStructure
node_005909,SpecialCharacter,CodeStructure
node_005910,SpecialPage,CodeStructure
node_005911,SpeciesDelegate,CodeStructure
node_005912,Specification,CodeStructure
node_005913,Specification Analysis,QualityAttribute
node_005914,Specification File,CodeStructure
node_005915,Specification Pattern,DesignPattern
node_005916,Specification-Based Techniques,DesignPattern
node_005917,Speed Component,CodeStructure
node_005918,Speed-to-Market,QualityAttribute
node_005919,SpellingChecker,CodeStructure
node_005920,Spike Solution,DesignPattern
node_005921,Spiral Model,ArchPattern
node_005922,SpreadSheetControl,CodeStructure
node_005923,SpreadSheetViewer,CodeStructure
node_005924,SpreadsheetCell,CodeStructure
node_005925,Spring Framework,ArchPattern
node_005926,Spring Framework,CodeStructure
node_005927,Sprint,CodeStructure
node_005928,Sprint,DDDConcept
node_005929,SprintId,DDDConcept
node_005930,Squeak,CodeStructure
node_005931,Squeak,DesignPattern
node_005932,Stability,DesignPrinciple
node_005933,Stability,QualityAttribute
node_005934,Stability Dependency Principle (SDP),DesignPrinciple
node_005935,Stable API,QualityAttribute
node_005936,Stable Abstract Interfaces,DesignPrinciple
node_005937,Stable Abstractions Principle,DesignPrinciple
node_005938,Stable Abstractions Principle (SAP),DesignPrinciple
node_005939,Stable Component,CodeStructure
node_005940,Stable Dependencies Principle,DesignPrinciple
node_005941,Stable Dependencies Principle (SDP),DesignPrinciple
node_005942,Stable Interfaces,CodeStructure
node_005943,Stable Operating Environment,QualityAttribute
node_005944,Stack Data Structure,CodeStructure
node_005945,Stack Interface,CodeStructure
node_005946,Stage Computer,CodeStructure
node_005947,Staging Area,CodeStructure
node_005948,Stakeholder Communication,DesignPrinciple
node_005949,Stakeholder Concerns,DDDConcept
node_005950,Stakeholder Feedback,DDDConcept
node_005951,Stakeholder Influence,DesignPrinciple
node_005952,Stakeholder Map,CodeStructure
node_005953,Stakeholders\' Concerns,DDDConcept
node_005954,Stamp Coupling,DesignPrinciple
node_005955,Standard Component Model,DesignPrinciple
node_005956,Standard Deviation Calculation,DesignPattern
node_005957,Standard Objspace,DesignPattern
node_005958,Standard Protocols,DesignPattern
node_005959,Standard Template Library (STL),CodeStructure
node_005960,Standard Type,DDDConcept
node_005961,Standard Type Service,DDDConcept
node_005962,Standard Types,DDDConcept
node_005963,Standard Widget Toolkit (SWT),ArchPattern
node_005964,StandardComputer,CodeStructure
node_005965,StandardComputerPartsFactory,CodeStructure
node_005966,StandardComputerPartsFactory,DesignPattern
node_005967,StandardCreator,CodeStructure
node_005968,StartDiscussionInitiationCommand,DDDConcept
node_005969,State,CodeStructure
node_005970,State,DDDConcept
node_005971,State,DesignPattern
node_005972,State Design,DesignPattern
node_005973,State Diagram,CodeStructure
node_005974,State Diagram,DesignPattern
node_005975,State Event,DesignPattern
node_005976,State Interface,CodeStructure
node_005977,State Machine,DesignPattern
node_005978,State Machine Diagram,DDDConcept
node_005979,State Machine Diagram,DesignPattern
node_005980,State Machine Model,DesignPattern
node_005981,State Management,ArchPattern
node_005982,State Management,DDDConcept
node_005983,State Model,ArchPattern
node_005984,State Model,DesignPattern
node_005985,State Model Analysis,DesignPattern
node_005986,State Modeling,DesignPattern
node_005987,State Pattern,DesignPattern
node_005988,State Table,CodeStructure
node_005989,State Transition,CodeStructure
node_005990,State Transition,DesignPattern
node_005991,State Transition Diagram,DesignPattern
node_005992,State Transition Diagram (STD),DesignPattern
node_005993,State Transition Function,CodeStructure
node_005994,State Transition Table,CodeStructure
node_005995,State Transition Testing,DesignPattern
node_005996,State Variable,CodeStructure
node_005997,State Variable for Selection,CodeStructure
node_005998,State transition diagram (STD),DesignPattern
node_005999,State-Based Designs,DesignPattern
node_006000,State-Based Programming,DesignPattern
node_006001,State-based Design,DesignPattern
node_006002,State-based Modeling,DesignPattern
node_006003,State-less Functions,CodeStructure
node_006004,Statechart,DesignPattern
node_006005,Statechart Formalism,DesignPattern
node_006006,Stateful Channels,DDDConcept
node_006007,Stateful Interface,ArchPattern
node_006008,Stateful Interface,DesignPattern
node_006009,Stateful Microservices,ArchPattern
node_006010,Stateful Session Bean,CodeStructure
node_006011,Statefulness,DesignPrinciple
node_006012,Stateless Architecture,ArchPattern
node_006013,Stateless Channels,DDDConcept
node_006014,Stateless Choreography,ArchPattern
node_006015,Stateless Interactions,DesignPrinciple
node_006016,Stateless Map Instances,CodeStructure
node_006017,Stateless Microservices,ArchPattern
node_006018,Stateless Process,ArchPattern
node_006019,Stateless Server,DesignPattern
node_006020,Stateless Service,ArchPattern
node_006021,Stateless Service,DesignPattern
node_006022,Stateless Services,ArchPattern
node_006023,Static Analysis,DesignPattern
node_006024,Static Analysis Techniques,QualityAttribute
node_006025,Static Analysis Tools,CodeStructure
node_006026,Static Analysis Tools,DesignPattern
node_006027,Static Architectural Design Model,ArchPattern
node_006028,Static Code Analysis,QualityAttribute
node_006029,Static Connascence,DesignPrinciple
node_006030,Static Coupling,ArchPattern
node_006031,Static Coupling,DesignPrinciple
node_006032,Static Coupling Measurement,CodeStructure
node_006033,Static Library,ArchPattern
node_006034,Static Library,CodeStructure
node_006035,Static Methods,CodeStructure
node_006036,Static Metrics,CodeStructure
node_006037,Static Polymorphism,DesignPattern
node_006038,Static Scheduling,DesignPattern
node_006039,Static Structure,DesignPrinciple
node_006040,Static Templates,DesignPattern
node_006041,Static Testing,DesignPattern
node_006042,Statistical Analysis,DesignPrinciple
node_006043,Statistical Testing,QualityAttribute
node_006044,StatisticsDisplay,CodeStructure
node_006045,Status Enum,CodeStructure
node_006046,Status Indicator,DesignPattern
node_006047,Status.cc,CodeStructure
node_006048,Status.java,CodeStructure
node_006049,Stepwise Refinement,DesignPrinciple
node_006050,Stepwise refinement,DesignPattern
node_006051,StereoOnCommand,DesignPattern
node_006052,StereoOnWithCDCommand,DesignPattern
node_006053,Stereotype,DDDConcept
node_006054,Sticky Header,DesignPattern
node_006055,Sticky Sessions,DesignPattern
node_006056,Stimulus,DDDConcept
node_006057,Stimulus,DesignPattern
node_006058,Stockable,CodeStructure
node_006059,StoreProductIterator,CodeStructure
node_006060,StoreProductIterator Interface,CodeStructure
node_006061,StoredEvent,CodeStructure
node_006062,StoredEvent,DDDConcept
node_006063,Storing Encrypted Passwords,DesignPattern
node_006064,Storing Plaintext Passwords,DesignPrinciple
node_006065,Story-Test Driven Development,DesignPattern
node_006066,Storyboard,DesignPattern
node_006067,Strategic Design,DesignPrinciple
node_006068,Strategic Design Patterns,DesignPattern
node_006069,Strategic Modeling,DesignPrinciple
node_006070,Strategy,DesignPattern
node_006071,Strategy Pattern,DesignPattern
node_006072,Stream,CodeStructure
node_006073,StreamDecorator,CodeStructure
node_006074,Streaming,DesignPattern
node_006075,Streaming Algorithms,ArchPattern
node_006076,StreamingPlayer,CodeStructure
node_006077,Stress Testing,DesignPrinciple
node_006078,Stress Testing,QualityAttribute
node_006079,Strict Evaluation,DesignPattern
node_006080,String-oriented Interface,DesignPattern
node_006081,Strong Consistency,DDDConcept
node_006082,Strong Passwords,QualityAttribute
node_006083,Strong Static Typing,QualityAttribute
node_006084,Strong Typing with Symbol Table,DesignPattern
node_006085,Strongly-Typed Language,DesignPrinciple
node_006086,Structural Coupling,DesignPrinciple
node_006087,Structural Coupling,QualityAttribute
node_006088,Structural Design Description,DesignPattern
node_006089,Structural Design Descriptions,CodeStructure
node_006090,Structural Design Patterns,DesignPattern
node_006091,Structural Diagrams,ArchPattern
node_006092,Structural Modeling,ArchPattern
node_006093,Structural Partitioning,ArchPattern
node_006094,Structural Pattern,DesignPattern
node_006095,Structural Patterns,DesignPattern
node_006096,Structural Perspective,DDDConcept
node_006097,Structure Chart,CodeStructure
node_006098,Structure chart,DesignPattern
node_006099,Structured Arguments,DesignPattern
node_006100,Structured Design,ArchPattern
node_006101,Structured Design,DesignPattern
node_006102,Structured Design,DesignPrinciple
node_006103,Structured Natural Language,DesignPrinciple
node_006104,Structured Systems Analysis/Structured Design (SSA/SD),ArchPattern
node_006105,Stub,CodeStructure
node_006106,Stub,DesignPattern
node_006107,Student Booking Subsystem,CodeStructure
node_006108,Student Class,CodeStructure
node_006109,Student Information System,CodeStructure
node_006110,Sub-module,CodeStructure
node_006111,Subclass,DDDConcept
node_006112,Subcomponent,CodeStructure
node_006113,Subdomain,DDDConcept
node_006114,Subject,CodeStructure
node_006115,Subject Interface,CodeStructure
node_006116,Submission Forms,DesignPattern
node_006117,Subscriber,CodeStructure
node_006118,Subscriber Component,CodeStructure
node_006119,SubscriberRepresentative Role,DDDConcept
node_006120,Subsystem,CodeStructure
node_006121,Subsystem Model,CodeStructure
node_006122,Subsystems,CodeStructure
node_006123,Subtask Extraction,DesignPattern
node_006124,Subversion,ArchPattern
node_006125,Sufficiency and Completeness,DesignPrinciple
node_006126,Summary Report,CodeStructure
node_006127,Summative Evaluation,DesignPrinciple
node_006128,SuperCharacter,CodeStructure
node_006129,Superclass,CodeStructure
node_006130,Superstate,DesignPattern
node_006131,Supervision Tree,CodeStructure
node_006132,Supervisor,CodeStructure
node_006133,Supplier,CodeStructure
node_006134,Supplier Information Subsystem,CodeStructure
node_006135,SupplierView,CodeStructure
node_006136,Supply-led Service Model,ArchPattern
node_006137,Support for Large Images,QualityAttribute
node_006138,Supportability Requirements,DesignPrinciple
node_006139,Surrogate Identity,DDDConcept
node_006140,Survey Aggregate,DDDConcept
node_006141,Survey Component,CodeStructure
node_006142,Survey Data Domain,DDDConcept
node_006143,Survey Model with Multiple Aggregates,ArchPattern
node_006144,Survey Service,CodeStructure
node_006145,Survey Templates Component,CodeStructure
node_006146,Swimlane,DesignPattern
node_006147,SwingObserverExample,CodeStructure
node_006148,Switch Adapter,CodeStructure
node_006149,SwordBehavior,CodeStructure
node_006150,Symbol Side,CodeStructure
node_006151,Symbol Table,CodeStructure
node_006152,Symbolic Model,DesignPattern
node_006153,Symmetric Encryption,QualityAttribute
node_006154,Syntactic Dependency,DesignPrinciple
node_006155,Syntax Analyzer,CodeStructure
node_006156,Syntax Tree,CodeStructure
node_006157,SysML,ArchPattern
node_006158,Sysops Squad Application,CodeStructure
node_006159,Sysops Squad saga,ArchPattern
node_006160,System,CodeStructure
node_006161,System Analysis,DesignPrinciple
node_006162,System Architecture,ArchPattern
node_006163,System Architecture Diagrams,ArchPattern
node_006164,System Calls,QualityAttribute
node_006165,System Complexity,QualityAttribute
node_006166,System Components,CodeStructure
node_006167,System Context Diagram,CodeStructure
node_006168,System Context Diagram,DesignPattern
node_006169,System Controls,QualityAttribute
node_006170,System Error,DesignPattern
node_006171,System Failure,DesignPattern
node_006172,System Fault,DesignPattern
node_006173,System Global Information,CodeStructure
node_006174,System Initiative,DesignPrinciple
node_006175,System Interfaces,CodeStructure
node_006176,System Maintenance Security Requirements,QualityAttribute
node_006177,System Model,CodeStructure
node_006178,System Modeling,CodeStructure
node_006179,System Monitor,CodeStructure
node_006180,System Quality Attributes,QualityAttribute
node_006181,System Recovery Features,CodeStructure
node_006182,System Reliability,QualityAttribute
node_006183,System Repair,CodeStructure
node_006184,System Requirements,CodeStructure
node_006185,System Requirements,DDDConcept
node_006186,System Response,CodeStructure
node_006187,System Selection,CodeStructure
node_006188,System Sequence Diagram,DesignPattern
node_006189,System Sequence Diagram (SSD),DDDConcept
node_006190,System Software Deployment and Maintenance,QualityAttribute
node_006191,System State Models,CodeStructure
node_006192,System Support Layer,CodeStructure
node_006193,System Testing,CodeStructure
node_006194,System Testing,DDDConcept
node_006195,System Testing,DesignPattern
node_006196,System Testing,DesignPrinciple
node_006197,System Testing,QualityAttribute
node_006198,System Testing Phase,CodeStructure
node_006199,System Vision Document,CodeStructure
node_006200,System of Record,CodeStructure
node_006201,System of Record,DesignPrinciple
node_006202,System of Systems (SoS),ArchPattern
node_006203,System-Level View,ArchPattern
node_006204,System-Specific Controls,QualityAttribute
node_006205,System.Dynamic.DynamicMetaObject,CodeStructure
node_006206,System.Linq.Expressions Namespace,CodeStructure
node_006207,SystemManager,CodeStructure
node_006208,SystemPrincipal,CodeStructure
node_006209,Systems as Data Feeds,ArchPattern
node_006210,Systems of Systems (SoS),ArchPattern
node_006211,Systems of Systems Architecture,ArchPattern
node_006212,Systems of Systems Engineering,ArchPattern
node_006213,TAC Files,CodeStructure
node_006214,TAO (The ACE ORB),CodeStructure
node_006215,TCP,CodeStructure
node_006216,TCP,DesignPattern
node_006217,TCP BTL Component,CodeStructure
node_006218,TCP Component,CodeStructure
node_006219,TCP Component,DDDConcept
node_006220,TCPClosed,CodeStructure
node_006221,TCPClosed,DesignPattern
node_006222,TCPConnection,CodeStructure
node_006223,TCPEstablished,CodeStructure
node_006224,TCPEstablished,DesignPattern
node_006225,TCPListen,CodeStructure
node_006226,TCPListen,DesignPattern
node_006227,TCPServer,ArchPattern
node_006228,TCPServer,CodeStructure
node_006229,TCPState,CodeStructure
node_006230,TCPState,DesignPattern
node_006231,TLS Encryption,QualityAttribute
node_006232,TLS and DKIM Signing,QualityAttribute
node_006233,TOGAF Architecture Domains,ArchPattern
node_006234,TUI,DesignPattern
node_006235,TVOnCommand,DesignPattern
node_006236,Table Ownership,DDDConcept
node_006237,Table View,CodeStructure
node_006238,Table View Naming Convention,DesignPrinciple
node_006239,Table-Based Construction,DesignPattern
node_006240,Table-Based Designs,DesignPattern
node_006241,Table-Driven Method,DesignPattern
node_006242,Table-based Design,DesignPattern
node_006243,Table-driven State Machine,DesignPattern
node_006244,TableControl,CodeStructure
node_006245,TableEditor,CodeStructure
node_006246,Tabular Specification,DesignPattern
node_006247,Tactical Design Modeling Tools,CodeStructure
node_006248,Tactical Forking,ArchPattern
node_006249,Tactical Patterns,DesignPattern
node_006250,Tactical Programming,DesignPrinciple
node_006251,Tactics-Based Questionnaire,CodeStructure
node_006252,Tactics-Based Questionnaire,DesignPattern
node_006253,Tag,DDDConcept
node_006254,Tagging,CodeStructure
node_006255,Tagging Mechanism,DesignPattern
node_006256,Tagging Process,ArchPattern
node_006257,Tainting,DesignPattern
node_006258,Take Function,DesignPattern
node_006259,Tangled Solutions,DesignPattern
node_006260,Target,CodeStructure
node_006261,Target Description Files,CodeStructure
node_006262,Target Side,CodeStructure
node_006263,Targeted Evaluation,ArchPattern
node_006264,Task,CodeStructure
node_006265,Task,DDDConcept
node_006266,Task Card,CodeStructure
node_006267,Task Control Block (TCB),CodeStructure
node_006268,Task Dependencies,CodeStructure
node_006269,Task Dependency Management,DesignPattern
node_006270,Task Dispatcher,CodeStructure
node_006271,Task Model,CodeStructure
node_006272,Task Queue,CodeStructure
node_006273,Task-Switcher,ArchPattern
node_006274,TaskHoursRemainingEstimated,DDDConcept
node_006275,TaskRepository,CodeStructure
node_006276,TasksInterest,CodeStructure
node_006277,TaxCalcAdapter,CodeStructure
node_006278,TcpConnection,CodeStructure
node_006279,TeXCompositor,CodeStructure
node_006280,TeXCompositor,DesignPattern
node_006281,TeXConverter,CodeStructure
node_006282,TeXStrategy,DesignPattern
node_006283,Tea,CodeStructure
node_006284,Tea,DDDConcept
node_006285,Team Competences,CodeStructure
node_006286,Team Software Process (TSP),DDDConcept
node_006287,TeamMember,DDDConcept
node_006288,TeamService,CodeStructure
node_006289,Technical Breadth,DesignPrinciple
node_006290,Technical Debt,QualityAttribute
node_006291,Technical Debt Assessment,CodeStructure
node_006292,Technical Debt Management,DDDConcept
node_006293,Technical Leadership,DesignPrinciple
node_006294,Technical Partitioning,ArchPattern
node_006295,Technical Partitioning,DesignPrinciple
node_006296,Technical Reviews,DesignPattern
node_006297,Technical vs Domain Partitioning,DesignPrinciple
node_006298,Technology Architecture,ArchPattern
node_006299,Telepathy Architecture,ArchPattern
node_006300,Telepathy Framework,ArchPattern
node_006301,Telepathy Specification,DDDConcept
node_006302,"Tell, Don’t Ask",DesignPrinciple
node_006303,TemperatureSensor,CodeStructure
node_006304,Template,CodeStructure
node_006305,Template,DesignPattern
node_006306,Template Language,DesignPattern
node_006307,Template Metaprogramming,CodeStructure
node_006308,Template Metaprogramming,DesignPattern
node_006309,Template Method,DesignPattern
node_006310,Template Method Pattern,DesignPattern
node_006311,Temporal Cohesion,DesignPrinciple
node_006312,Temporal Cohesion,QualityAttribute
node_006313,Temporal Coupling,DesignPrinciple
node_006314,Temporal Decomposition,ArchPattern
node_006315,Temporal Decomposition,CodeStructure
node_006316,Temporal Decomposition,DesignPrinciple
node_006317,Temporal Decoupling,QualityAttribute
node_006318,Temporal Event,DesignPattern
node_006319,Temporal Fitness Functions,QualityAttribute
node_006320,Temporal Logic,DesignPrinciple
node_006321,TemporalDecomposition,DesignPrinciple
node_006322,Temporary File Handling,DesignPattern
node_006323,Tenant,DDDConcept
node_006324,TenantId,CodeStructure
node_006325,TenantId,DDDConcept
node_006326,TenantIdentityService,CodeStructure
node_006327,TerminalExpression,CodeStructure
node_006328,Termination Phase,CodeStructure
node_006329,TerrestrialCharacter,CodeStructure
node_006330,TerrestrialCharacter,DDDConcept
node_006331,TerrestrialEnemyCharacter,CodeStructure
node_006332,Test Automation Harness,CodeStructure
node_006333,Test Case,CodeStructure
node_006334,Test Case Reduction,QualityAttribute
node_006335,Test Data Creation,CodeStructure
node_006336,Test Design and Implementation,CodeStructure
node_006337,Test Documentation,CodeStructure
node_006338,Test Driven Development,DDDConcept
node_006339,Test Driven Development,DesignPrinciple
node_006340,Test Harness,CodeStructure
node_006341,Test Infrastructure,CodeStructure
node_006342,Test Plan,CodeStructure
node_006343,Test Planning Process,CodeStructure
node_006344,Test Process,CodeStructure
node_006345,Test Reusability,QualityAttribute
node_006346,Test Suite,CodeStructure
node_006347,Test Tools and Framework,CodeStructure
node_006348,Test-Driven Development,DesignPattern
node_006349,Test-Driven Development,DesignPrinciple
node_006350,Test-Driven Development,QualityAttribute
node_006351,Test-Driven Development (TDD),DesignPattern
node_006352,Test-First Approach,DesignPrinciple
node_006353,Test-First Development,DesignPattern
node_006354,Test-First Programming,DesignPrinciple
node_006355,Testability,QualityAttribute
node_006356,Testing,DesignPattern
node_006357,Testing,QualityAttribute
node_006358,Testing API,CodeStructure
node_006359,Testing Effort,QualityAttribute
node_006360,Testing Framework,CodeStructure
node_006361,Testing Infrastructure,CodeStructure
node_006362,Testing Services,QualityAttribute
node_006363,Testing Techniques,CodeStructure
node_006364,Tests,CodeStructure
node_006365,Text,CodeStructure
node_006366,Text Channel,CodeStructure
node_006367,Text Class,CodeStructure
node_006368,Text Management Class,CodeStructure
node_006369,TextArea,CodeStructure
node_006370,TextConverter,CodeStructure
node_006371,TextDelivery,CodeStructure
